account_name,pe_firm,pe_firm_id,pe_hq_city,pe_hq_region,pe_list_role,pe_multi_sector,investment_status,description,region,strategy,website,sources,source_urls,company_url,wikipedia_url,firm_portfolio_url
A Place for Mom,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/a-place-for-mom/,,https://www.silverlake.com/portfolio/
A-League Men,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/A-League_Men,https://en.wikipedia.org/wiki/A-League_Men,https://en.wikipedia.org/wiki/A-League_Men,https://www.silverlake.com/portfolio/
A-League Women,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/A-League_Women,https://en.wikipedia.org/wiki/A-League_Women,https://en.wikipedia.org/wiki/A-League_Women,https://www.silverlake.com/portfolio/
Achievers,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/achievers/,,https://www.silverlake.com/portfolio/
Airbnb,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia|geig_article,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Airbnb|https://growthequityinterviewguide.com/private-equity/private-equity-primer/technology-private-equity-firms,https://www.silverlake.com/portfolio/airbnb-2/,https://en.wikipedia.org/wiki/Airbnb,https://www.silverlake.com/portfolio/
Airtable,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/airtable/,,https://www.silverlake.com/portfolio/
Alchemy,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/alchemy/,,https://www.silverlake.com/portfolio/
Alibaba Group,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Alibaba_Group,https://www.silverlake.com/portfolio/alibaba-group/,https://en.wikipedia.org/wiki/Alibaba_Group,https://www.silverlake.com/portfolio/
Allyes,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/allyes/,,https://www.silverlake.com/portfolio/
Altera,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Altera,https://www.silverlake.com/portfolio/altera/,https://en.wikipedia.org/wiki/Altera,https://www.silverlake.com/portfolio/
AMC,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/amc/,,https://www.silverlake.com/portfolio/
AMC Theatres,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/AMC_Theatres,https://en.wikipedia.org/wiki/AMC_Theatres,https://en.wikipedia.org/wiki/AMC_Theatres,https://www.silverlake.com/portfolio/
Ancestry,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/ancestry/,,https://www.silverlake.com/portfolio/
Ant Group,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia|geig_article,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Ant_Group|https://growthequityinterviewguide.com/private-equity/private-equity-primer/technology-private-equity-firms,https://www.silverlake.com/portfolio/ant-group/,https://en.wikipedia.org/wiki/Ant_Group,https://www.silverlake.com/portfolio/
Aras,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/aras/,,https://www.silverlake.com/portfolio/
Australian Professional Leagues,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/australian-professional-leagues/,,https://www.silverlake.com/portfolio/
Avago,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/avago/,,https://www.silverlake.com/portfolio/
Avaya,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/avaya/,,https://www.silverlake.com/portfolio/
AVI-SPL,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/avi-spl/,,https://www.silverlake.com/portfolio/
Blackhawk Network,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/blackhawk-network/,,https://www.silverlake.com/portfolio/
Blackhawk Network Holdings,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Blackhawk_Network_Holdings,https://en.wikipedia.org/wiki/Blackhawk_Network_Holdings,https://en.wikipedia.org/wiki/Blackhawk_Network_Holdings,https://www.silverlake.com/portfolio/
BlackLine,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/blackline/,,https://www.silverlake.com/portfolio/
Blue Danube System,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/blue-danube-system/,,https://www.silverlake.com/portfolio/
Broadcom,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/broadcom/,,https://www.silverlake.com/portfolio/
BYJU's,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,geig_article,https://growthequityinterviewguide.com/private-equity/private-equity-primer/technology-private-equity-firms,,,https://www.silverlake.com/portfolio/
Byju’s,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/byjus/,,https://www.silverlake.com/portfolio/
Carbon,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/carbon/,,https://www.silverlake.com/portfolio/
Caris Life Sciences,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/caris-life-sciences/,,https://www.silverlake.com/portfolio/
Carta,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/carta/,,https://www.silverlake.com/portfolio/
Casago,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/vacasa/,,https://www.silverlake.com/portfolio/
Cast & Crew,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/cast-crew/,,https://www.silverlake.com/portfolio/
CDW,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/cdw/,,https://www.silverlake.com/portfolio/
Cegid,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/cegid/,,https://www.silverlake.com/portfolio/
Celonis,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/celonis/,,https://www.silverlake.com/portfolio/
Chaotic Moon Studios,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Chaotic_Moon_Studios,https://en.wikipedia.org/wiki/Chaotic_Moon_Studios,https://en.wikipedia.org/wiki/Chaotic_Moon_Studios,https://www.silverlake.com/portfolio/
City Football Group,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/City_Football_Group,https://www.silverlake.com/portfolio/city-football-group/,https://en.wikipedia.org/wiki/City_Football_Group,https://www.silverlake.com/portfolio/
Clari/Salesloft,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/clari/,,https://www.silverlake.com/portfolio/
Con-Pearl,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/con-pearl/,,https://www.silverlake.com/portfolio/
Convenience Bee,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/convenience-bee/,,https://www.silverlake.com/portfolio/
Cornerstone,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/cornerstone/,,https://www.silverlake.com/portfolio/
Cornerstone OnDemand,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Cornerstone_OnDemand,https://en.wikipedia.org/wiki/Cornerstone_OnDemand,https://en.wikipedia.org/wiki/Cornerstone_OnDemand,https://www.silverlake.com/portfolio/
Credit Karma,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Credit_Karma,https://www.silverlake.com/portfolio/credit-karma/,https://en.wikipedia.org/wiki/Credit_Karma,https://www.silverlake.com/portfolio/
Crystal Decisions / Business Objects,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/crystal-decisions-business-objects/,,https://www.silverlake.com/portfolio/
Ctrip,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/ctrip/,,https://www.silverlake.com/portfolio/
Datek Online / Ameritrade,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/datek-online-ameritrade/,,https://www.silverlake.com/portfolio/
Dell,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Dell,https://en.wikipedia.org/wiki/Dell,https://en.wikipedia.org/wiki/Dell,https://www.silverlake.com/portfolio/
Dell Technologies,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia|geig_article,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Dell_Technologies|https://growthequityinterviewguide.com/private-equity/private-equity-primer/technology-private-equity-firms,https://www.silverlake.com/portfolio/dell-technologies/,https://en.wikipedia.org/wiki/Dell_Technologies,https://www.silverlake.com/portfolio/
Diamond Baseball Holdings,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Diamond_Baseball_Holdings,https://www.silverlake.com/portfolio/diamond-baseball-holdings/,https://en.wikipedia.org/wiki/Diamond_Baseball_Holdings,https://www.silverlake.com/portfolio/
Didi Chuxing,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/didi-chuxing/,,https://www.silverlake.com/portfolio/
eConnections,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/econnections/,,https://www.silverlake.com/portfolio/
Eka,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/eka/,,https://www.silverlake.com/portfolio/
Electronic Arts,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Electronic_Arts,https://www.silverlake.com/portfolio/electronic-arts/,https://en.wikipedia.org/wiki/Electronic_Arts,https://www.silverlake.com/portfolio/
Endeavor Group Holdings,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/endeavor/,,https://www.silverlake.com/portfolio/
Enterasys,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/enterasys/,,https://www.silverlake.com/portfolio/
Enterasys Networks,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Enterasys_Networks,https://en.wikipedia.org/wiki/Enterasys_Networks,https://en.wikipedia.org/wiki/Enterasys_Networks,https://www.silverlake.com/portfolio/
Entrata,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/entrata/,,https://www.silverlake.com/portfolio/
Equinox Group,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/equinox-group/,,https://www.silverlake.com/portfolio/
EverCommerce,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/evercommerce/,,https://www.silverlake.com/portfolio/
Exact,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/exact/,,https://www.silverlake.com/portfolio/
Expedia Group,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Expedia_Group,https://www.silverlake.com/portfolio/expedia-group/,https://en.wikipedia.org/wiki/Expedia_Group,https://www.silverlake.com/portfolio/
Facile.it,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Facile.it,https://www.silverlake.com/portfolio/facile-it/,https://en.wikipedia.org/wiki/Facile.it,https://www.silverlake.com/portfolio/
Fanatics,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Fanatics%2C_Inc.,https://www.silverlake.com/portfolio/fanatics-inc/,https://en.wikipedia.org/wiki/Fanatics%2C_Inc.,https://www.silverlake.com/portfolio/
Fanatics Collectibles,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/fanatics-trading-cards/,,https://www.silverlake.com/portfolio/
FATHOM,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/fathom/,,https://www.silverlake.com/portfolio/
First Advantage,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/first-advantage/,,https://www.silverlake.com/portfolio/
Flextronics,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/flextronics/,,https://www.silverlake.com/portfolio/
Flix,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/flix/,,https://www.silverlake.com/portfolio/
ForeFlight,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/foreflight/,,https://www.silverlake.com/portfolio/
G42,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/group-42/,,https://www.silverlake.com/portfolio/
Gartner,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/gartner/,,https://www.silverlake.com/portfolio/
Gen Digital,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Gen_Digital,https://en.wikipedia.org/wiki/Gen_Digital,https://en.wikipedia.org/wiki/Gen_Digital,https://www.silverlake.com/portfolio/
Genies,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/genies/,,https://www.silverlake.com/portfolio/
Gerson Lehrman Group,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/gerson-lehrman-group/,,https://www.silverlake.com/portfolio/
Getir,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/getir/,,https://www.silverlake.com/portfolio/
Global Blue,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Global_Blue,https://www.silverlake.com/portfolio/global-blue/,https://en.wikipedia.org/wiki/Global_Blue,https://www.silverlake.com/portfolio/
Global Payments,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/global-payments/,,https://www.silverlake.com/portfolio/
GlobalFoundries,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/globalfoundries/,,https://www.silverlake.com/portfolio/
GoDaddy,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia|geig_article,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/GoDaddy|https://growthequityinterviewguide.com/private-equity/private-equity-primer/technology-private-equity-firms,https://www.silverlake.com/portfolio/godaddy/,https://en.wikipedia.org/wiki/GoDaddy,https://www.silverlake.com/portfolio/
GoodRx,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/GoodRx,https://www.silverlake.com/portfolio/goodrx/,https://en.wikipedia.org/wiki/GoodRx,https://www.silverlake.com/portfolio/
Groupe Meilleurtaux,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/groupe-meilleurtaux/,,https://www.silverlake.com/portfolio/
Groupon,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/groupon/,,https://www.silverlake.com/portfolio/
Grupo BC,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/grupo-bc/,,https://www.silverlake.com/portfolio/
Hillstone Networks,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/hillstone-networks/,,https://www.silverlake.com/portfolio/
Houseful (company),Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Houseful_%28company%29,https://en.wikipedia.org/wiki/Houseful_%28company%29,https://en.wikipedia.org/wiki/Houseful_%28company%29,https://www.silverlake.com/portfolio/
Hyla Mobile,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/hyla-mobile/,,https://www.silverlake.com/portfolio/
i2,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/i2/,,https://www.silverlake.com/portfolio/
Imagine Learning,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/weld-north-education/,,https://www.silverlake.com/portfolio/
IMG (company),Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/IMG_%28company%29,https://en.wikipedia.org/wiki/IMG_%28company%29,https://en.wikipedia.org/wiki/IMG_%28company%29,https://www.silverlake.com/portfolio/
Instinet,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/instinet/,,https://www.silverlake.com/portfolio/
Integrity Marketing Group,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/integrity-marketing-group/,,https://www.silverlake.com/portfolio/
Intelsat,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Intelsat,https://www.silverlake.com/portfolio/intelsat/,https://en.wikipedia.org/wiki/Intelsat,https://www.silverlake.com/portfolio/
Interactive Data Corporation,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Interactive_Data_Corporation,https://www.silverlake.com/portfolio/interactive-data-corporation/,https://en.wikipedia.org/wiki/Interactive_Data_Corporation,https://www.silverlake.com/portfolio/
IonQ,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/ionq/,,https://www.silverlake.com/portfolio/
IPC,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/ipc/,,https://www.silverlake.com/portfolio/
Island / Instinet Group,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/island-instinet-group/,,https://www.silverlake.com/portfolio/
Iterable,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/iterable/,,https://www.silverlake.com/portfolio/
IVC Evidensia,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/ivc-evidensia/,,https://www.silverlake.com/portfolio/
Jio Platforms,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Jio_Platforms,https://www.silverlake.com/portfolio/jio-platforms-2/,https://en.wikipedia.org/wiki/Jio_Platforms,https://www.silverlake.com/portfolio/
Khazna Data Centers,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/khazna-data-centers/,,https://www.silverlake.com/portfolio/
Klarna,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/klarna/,,https://www.silverlake.com/portfolio/
Koubei,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/koubei/,,https://www.silverlake.com/portfolio/
LEARFIELD,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/learfield-img-college/,,https://www.silverlake.com/portfolio/
LightBox,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/lightbox/,,https://www.silverlake.com/portfolio/
